@relation Dataset_soal_bhs_indo_sd_completed-REV1-b

@attribute jenissoal {Memaknai,Sinonim/Antonim,Membaca,Analisa,Paragraf,Membandingkan,Melengkapi,Sastra,Mengurutkan,'Tata Penulisan',Iklan/Laporan/Pidato}
@attribute uraiansoal string
@attribute pertanyaansoal string
@attribute opsi1soal string
@attribute opsi2soal string
@attribute opsi3soal string
@attribute opsi4soal string
@attribute kuncijawabansoal string
@attribute kategorisoal {Mudah,Sedang,Sulit}

@data
"Membaca","Imunisasi campak atau MR penting untuk anak-anak. Tujuannya untuk memberikan stimulasi pada tubuh agar memproduksi sistem imun. Anak-anak mendapatkan imunisasi campak yang pertama saat berusia sembilan bulan. Dokter akan menjadwalkan kembali imuniasi lanjutan MR saat usia delapan belas bulan dan usia 7 tahun.","Kapan anak-anak mendapatkan imunisasi MR yang pertama? Anak-anak mendapatkan imunisasi MR yang pertama saat ....","anak berusia sembilan bulan.","anak berusia genap satu tahun.","usia mereka menginjak depalan belas bulan.","usia anak-anak sudah 7 tahun atau lebih.","anak berusia sembilan bulan.","Sulit"
"Membaca","Salah satu upaya pemulihan kerusakan lingkungan adalah melalui reboisasi. Reboisasi merupakan upaya menghutankan kembali lahan yang gundul. Kegiatan ini bertujuan untuk mengembalikan lahan agar hijau Kembali. Lahan hijau yang dipenuhi tumbuhan akan menghasilkan udara yang segar.","Kalimat utama paragraf tersebut adalah ....","Salah satu upaya pemulihan kerusakan lingkungan adalah melalui reboisasi.","Reboisasi merupakan upaya menghutankan kembali lahan yang gundul.","Kegiatan ini bertujuan untuk mengembalikan lahan agar hijau Kembali.","Lahan hijau yang dipenuhi tumbuhan akan menghasilkan udara yang segar.","Salah satu upaya pemulihan kerusakan lingkungan adalah melalui reboisasi.","Sedang"
"Membaca","Istirahat penting untuk menjaga kesehatan tubuh. Setelah melakukan berbagai kegiatan, tubuh perlu istirahat. Waktu istirahat yang baik adalah malam hari. Istirahat yang cukup dan berkualitas akan membuat tubuh tetap fit dan sehat.","Ide pokok paragraf tersebut adalah ....","Kegiatan istirahat","Peran penting istirahat","Menjaga tubuh tetap fit","Waktu istirahat yang tepat","Peran penting istirahat","Sulit"
"Membaca","Kemampuan literasi seseorang selalu identik dikaitkan dengan ketrampilan membaca dan menulis. Seseorang dikatakan memiliki kemampuan literasi jika telah memperoleh kemampuan dasar bahasa. Membaca dan menulis merupakan kemampuan dasar dalam Bahasa. Kemampuan ini adalah pintu utama pengembangan literasi bagi seseorang.","Informasi tersirat yang terdapat pada paragraf tersebut adalah ....","Bahasa Indonesia adalah dasar kemampuan literasi.","Literasi merupakan gerbang dasar untuk memperoleh pendidikan.","Kualitas pendidikan seseorang dapat dilihat dari kemampuan literasinya.","Literasi dapat dikembangkan melalui kemampuan membaca dan menulis.","Literasi dapat dikembangkan melalui kemampuan membaca dan menulis.","Sedang"
"Membaca","Batubara merupakan salah satu sumber energi yang melimpah di Indonesia. Bahkan Indonesia menempati peringkat ke-4 dari 10 besar negara-negara penghasil batubara. Batubara berasal dari sisa fosil tanaman purba yang mengendap selama berjuta-juta tahun. Karena memerlukan proses lama, maka batubara harus digunankan secara hemat dan bijaksana.","Pernyataan yang sesuai dengan isi paragraf tersebut adalah �","Batubara adalah satu-satunya energi yang melimpah di Indonesia.","Indonesia merupakan negara terbesar penghasil batubara.","Terjadinya batubara memerlukan proses yang cukup lama.","Batubara bebas digunakan oleh siapa saja.","Terjadinya batubara memerlukan proses yang cukup lama.","Sedang"
"Paragraf","Pemerintah melakukan berbagai upaya untuk mengatasi pandemic Covid-19. Salah satunya adalah menerapkan protokol kesehatan melalui Gerakan 5M. 5M yaitu memakai masker, mencuci tangan, menjaga jarak, menjauhi kerumunan, dan membatasi mobilitas. Dengan disiplin menerapkan gerakan tersebut semoga pandemi segera berakhir.","Paragraf tersebut merupakan jenis teks ....","narasi","persuasi","deskripsi","argumentasi","persuasi","Mudah"
"Membaca","Di era teknologi informasi ini, gawai memiliki peran penting bagi pelajar. Salah satunya adalah mempermudah komunikasi. Selain itu, akses informasi untuk menunjang pembelajaran dapat diperoleh dengan cepat. Pelajar juga dapat memperluas jaringan persahabatan melalui jejaring sosial. Namun, di sisi lain juga memberikan dampak negatif yang tidak sedikit. Dampak tersebut dapat memunculkan masalah kesehatan mata, kecanduan, dan perilaku buruk. Oleh karena itu, pelajar perlu bijak saat memanfaatkan gawai. Hal inilah yang membuat gawai diibaratkan seperti dua sisi mata uang logam.","Hal yang akan terjadi jika pelajar tidak memanfaatkan gawai dengan bijak adalah ....","akan kesulitan menjalin komunikasi dan persahabatan.","mengalami gangguan mental dan perilaku yang menyimpang.","pelajar akan melakukan kecurangan saat mengerjakan ulangan.","kecanduan game online dan mengalami masalah kesehatan mata.","kecanduan game online dan mengalami masalah kesehatan mata.","Sulit"
"Membandingkan","Teks 1 Setrika yang kita pakai saat ini jauh lebih canggih dan mudah digunakan. Selain dilengkapi dengan pengatur suhu, ada juga yang dilengkapi dengan wadah air. Ada juga setrika yang mengeluarkan uap panas. Jadi, kita tidak perlu meletakkan baju di atas papan setrika, namun digantung.  Teks 2 Televisi merupakan media telekomunikasi sebagai penerima siaran gambar bergerak beserta suara. Kata televisi berasal dari �tele� dan �visio�. Televisi diartikan sebagai alat komunikasi jarak jauh yang menggunakan media visual. Penemuan televisi sebagai penemuan besar yang mampu mengubah peradaban dunia.","Persamaan kedua teks tersebut adalah �","cara kerja alatnya","cara penggunaan alat","kecanggihan teknologi","sebagai alat komunikasi","kecanggihan teknologi","Sulit"
"Melengkapi","Dalam suatu seleksi lomba olimpiade matematika, yang terdiri dari 10 siswa. Doni, Alea, dan Fira mendapatkan nilai 93. Adinda, Azzam, dan Sifa mendapatkan nilai 89. Sedangkan Nino, Andira, dan Qory mendapatkan nilai 90. Andra mendapatkan nilai 95. Beberapa jam setelah pengumuman nilai keluar ternyata ada ralat nilai oleh panitia. Nilai Nino sama dengan nilai Fira, nilai Alea menjadi 98, dan nilai Sifa sama dengan nilai Andra.  TPM ASPD Tahap 3 Disdikpora Kota Yogyakarta Bahasa Indonesia 6 NILAI NAMA 98 ... (a) 95 Sifa dan Andra 93 Doni, Fira, dan ... (b) 90 Qory dan Andira 89 Adinda dan ... (c)","Isian tabel yang tepat untuk melengkapi (a), (b), dan (c) adalah �","Nino; Azzam; Alea","Azzam; Nino; Alea","Nino; Alea; Azzam","Alea; Nino; Azzam","Alea; Nino; Azzam","Mudah"
"Membaca","Perhatikan bacaan berikut! Arif bermain sepak bola dengan teman-teman. Mereka bermain di lapangan sepakbola kampung tak jauh dari rumah mereka. Anggota tim Arif diantaranya Khalie, Rojul, Dafa, Ragil, Sandy, dan Wahyu. Mereka bekerjasama dengan baik. Khalie mendapat operan bola yang pertama. Rojul menendang bola dan diterima oleh Dafa. Dafa lalu mengarahkannya kepada Ragil. Ragil menerima bola, lalu mengoperkan kepada Sandy. Bola diterima Sandy, tetapi Sandy juga melihat sekilas bahwa posisi Arif dan Wahyu sangat menguntungkan. Dengan segera Sandy mengoperkan bolake pada Arif. Bola berhasil diterima Arif. Tanpa ragu lagi, Arif menendang bola ke gawang lawan. Gooolll.... Tim mereka berhasil mencetak gol ke gawang lawan. Mereka bersorak gembira.","Tokoh utama pada cerita tersebut adalah �","Arif","Sandy","Dafa","Ragil","Arif","Mudah"
"Membaca","Bacalah penggalan cerita berikut! Faiz bercita-cita menjadi pemain sepakbola. Setiap pekan pertama dia berlatih di pagi hari. Pekan kedua dia berlatih siang hari. Malam ini, Faiz dan timnya akan berlaga di stadion kota. Selepas waktu asar, Faiz dan timnya sudah bersiap di stadion kota. Mereka melakukan pemanasan ringan dibimbing seorang pelatih.","Latar waktu pada cerita tersebut adalah �","pagi hari","siang hari","senja hari","malam hari","senja hari","Mudah"
"Membaca","Bacalah cerita berikut!  Di sebuah padang rumput, ada tiga ekor sapi. Mereka terdiri dari ayah, ibu dan anak sapi. Mereka sangat senang karena mereka dapat makan rumput yang segar. Si anak sapi sangat gembira, sehingga ia berlari-lari tanpa tujuan sampai di tepi sebuah sungai. Di tepi sungai itu Anak sapi menemukan seekor buaya yang merintih karena badannya tertindih kayu yang besar. Anak sapi kemudian menolongnya, akan tetapi ketika buaya sudah terbebas dari kayu tersebut, ia malah ingin memangsa anak sapi. Anak sapi berlari ketakutan, hingga menabrak seekor rusa yang sedang melintas. �Ada apa hingga kau menabrakku?� tanya rusa. Anak sapi kemudian menceritakan kejadian yang dialaminya. Tak lama berselang buaya datang ingin menerkam anak sapi, tapi rusa ingin menyelesaikan masalah antara anak sapi dan buaya. Rusa meminta buaya untuk mengulang kejadiannya. Akhirnya, buaya kembali pada posisi saat ia tertindih kayu. Sedangkan Anak sapi dan rusa segera lari meninggalkan buaya.","Watak anak sapi pada cerita tersebut adalah �","periang","penyabar","penolong","penyayang","penolong","Sedang"
"Membaca","Bacalah penggalan cerita berikut! ... �Ardan, ini bungkus deterjen yang kau minta kemarin� kata Putri. �Terima kasih, Put...� jawab Ardan. �Dan, ini bungkus sabun cuci piring dan kopi, kalau kurang bilang ya...� kata Vindy. �Wah...wah...ini banyak sekali, terima kasih ya, Vin� kata Ardan. Kemudian datanglah Neo bersama Hamzah dan Hezel. �Sejak kapan kau jadi pemulung, Dan?� tanya Neo. �Kurang uang jajan yang diberikan ibumu?� tambah Hezel. Hamzah ikut senyum-senyum sambil tepuk tangan. �Seharusnya kalian membantu kami, bukan malah mengejek seperti itu� jawab Ardan. Pak Wilan, guru kami datang dan bertanya pada Ardan, �Bagaimana Dan, sudah berapa persen persiapan festival kerajinan sekolah kita?� �Tujuh puluh lima persen, Pak. Ini tinggal kerajinan dari barang bekas yang belum� jawab Ardan. ...","Simpulan dari penggalan cerita tersebut adalah �","Ardan seorang anak yang rajin dan peduli terhadap lingkungan","Ardan, Putri, dan Vindy adalah anak-anak yang peduli mengolah sampah","Ardan, Putri, dan Vindy membantu mempersiapkan festival kerajinan sekolah","Ardan akan membuat kerajinan dari barang bekas untuk festival kerajinan sekolah","Ardan, Putri, dan Vindy membantu mempersiapkan festival kerajinan sekolah","Sulit"
"Membaca","Bacalah cerita berikut! Dago adalah seekor ayam jantan yang bosan hidup di sebuah pedesaan. Ia kemudian mengajak Dogi si anjing untuk berkeliling dunia mencari hal baru. Sesampainya mereka di tengah hutan, hari sudah mulai gelap. Dago mencari pohon tempat bertengger supaya ia bisa tidur. Dogi tidur di lubang pohon besar dengan cara melingkarkan tubuhnya. Sang surya mulai menyingsing, Dago terbangun dan menjalankan kebiasaannya untuk membangunkan para petani, ia lupa berada di mana. Ia kepakkan sayapnya dan berkokok. Ternyata ia membangunkan seekor tupai yang tidur tak jauh dari pohon mereka. Ketika tupai mendengar kokok Dago, ia terbangun dan mengira bahwa ia akan diberi makanan. Tupai mendatangi Dago dan berkata, �Saya sangat senang tuan bisa berada di sini� kata tupai. �Kehormatan bagi saya anda datang, silakan masuk, pelayan saya akan membukakan pintu� jawab Dago. Tupai kemudian berjalan menuju lubang pohon itu, terbangunlah si Dogi dan ....hap...hap ... disergapnya tupai itu sebagai santapan paginya.","Puncak konflik cerita tersebut adalah �","Dago mengajak Dogi untuk berkeliling dunia mencari hal baru","Dago berkokok dan tupai datang mengira ada makanan untuknya","Dogi tidur di lubang pohon sementara Dago tidur di dahan pohon","Dogi menyergap tupai dengan sigap dan memakannya untuk sarapan","Dago berkokok dan tupai datang mengira ada makanan untuknya","Sulit"
"Membaca","�Teman-teman, Kenan dan keluarganya terkena covid. Hati-hati, jangan lewat depan rumahnya atau bermain ke rumahnya dulu� teriak Pasha yang tiba-tiba datang. � Ah, yang benar, Sha?� Yasmin menanggapi. �Benar Yasmin, ayahku yang merawat ayah Kenan di rumah sakit, sedangkan Kenan dan keluarga yang lain karantina mandiri di rumah� kata Pasha lagi. �Itu berarti kita harus lebih ketat dalam menjaga kesehatan terutama melaksanakan 5M� Yasmin memberi keterangan. �Ah...itu kan bagi yang sakit saja. Aku dan keluargaku sehat-sehat saja� kata Riko. �Iya, Ko, tapi tidak salah kan kalau kita tetap waspada dan berhati-hati?� sela Aulia. ...","Amanat dari penggalan cerita tersebut adalah �","Jadilah anak yang selalu waspada dengan keadaan","Bersikaplah santai dalam menghadapi suatu masalah","Jangan terburu-buru dalam menilai keadaan seseorang","Bijaklah dalam menerima dan menyikapi suatu masalah","Bijaklah dalam menerima dan menyikapi suatu masalah","Sulit"
"Membaca","Bacalah cerita berikut! Di suatu hutan, hiduplah kawanan hewan yang mengalami musim kemarau panjang. Mereka kesulitan mencari air. Salah satunya adalah burung gagak hitam. Burung gagak hitam selalu sendirian karena dijauhi teman-temannya. Mereka menganggap bahwa burung gagak hitam adalah hewan yang jelek dan pasti sangat bodoh. Suatu hari melihat ada sebuah kendi berisi air. Ia pun turun dan melihat kendi tersebut. Ia kebingungan bagaimana meminum air di dalam kendi tersebut karena paruhnya pendek. Ia berusaha dengan berbagai cara namun tidak berhasil. Gagak hampir menyerah dan menjatuhkan tubuhnya hingga mengenai batu-batu kecil. Akhirnya, gagak memiliki ide. Dimasukkannya batu-batu kecil itu hingga membuat air dalam kendi itu naik keatas. Ia berhasil minum air dalam kendi tersebut. Tiba-tiba ia  teringat akan teman-temannya. Gagak hitam kembali terbang mencari teman- temannya. Ia menemukan teman-temannya tergeletak tak berdaya karena kehausan.  Akhirnya, kawanan hewan lainnya dapat minum air kendi berkat gagak hitam.","Hal yang akan terjadi jika burung gagak tidak memasukkan batu-batu kecil kedalam kendi adalah ....","Burung gagak hitam tidak akan kehausan.","Burung gagak hitam tidak mendapatkan air minum.","Burung gagak hitam tidak berhasil menemukan teman-temannya.","Teman-teman burung gagak hitam tidak mau kembali bersamanya.","Burung gagak hitam tidak mendapatkan air minum.","Sulit"
"Membaca","Bacalah cerita berikut! Bela sudah lama sekali ingin memelihara kelinci. Suatu hari pamannya datang membawakan sepasang kelinci putih yang lucu. Bela sangat senang. �Terima kasih, Paman.� Kata Bela. �Sama-sama, Nak. Jaga dan pelihara baik-baik ya!� kata paman. Ayah Bela kemudian membuatkan rumah mungil di halaman belakang untuk kedua kelinci tersebut. Setiap hari Bela membuka pintu rumah mungil tersebut agar kelincinya bisa bermain di halaman. Ia juga memberi makan wortel pada kelincinya. Pada sore harinya, Bela akan membawa masuk kelincinya ke rumah mungil kembali. Suatu Ketika, Bela asik menonton televisi. Ia tidak mengindahkan perkataan ibunya untuk memasukkan kelincinya karena cuaca mendung. Tiba-tiba hujan deras. Kedua kelinci itu basahkuyup. Keesokan harinya keduakelinci itu sakit. �Ibu, kelinciku sakit. Bagaimana ini?� isak Bela. Ibunya berkata: �Lain kali kamu dengarkan perkataan ibu, ya!� �Bela menyesal, Bu. Bela akan mendengarkan perkataan ibu dan Bela berjanji akan merawat kedua kelinci ini dengan baik.� kata Bela.","Nilai kebaikan dari cerita tersebut adalah ....","Mengucapkan terima kasih saat mendapat sesuatu.","Selalu patuh terhadap nasihat orang tua terutama ibu.","Menyayangi dan memelihara hewan peliharaan dengan baik.","Menyesali perbuatan karena tidak mendengarkan nasehat orang tua.","Menyesali perbuatan karena tidak mendengarkan nasehat orang tua.","Sulit"
"Membaca","Bacalah penggalan cerita berikut! Janet dan teman-temannya akan melaksanakan kegiatan studi wisata selama tiga hari. Kegiatan ini merupakan pengalaman pertama harus berpisah dari kedua orangtuanya. �Mengapa kamu tampak tidak bersemangat?� tanya ayah Janet. �Saya tidak yakin bisa mandiri selama jauh dari ayah dan ibu� keluh Janet sambil memeluk ayahnya. Ayah Janet memberinya semangat padanya.  TPM ASPD Tahap 3 Disdikpora Kota Yogyakarta Bahasa Indonesia 11 �Ayah yakin, kamu pasti bisa mandiri. Teman-temanmu pun juga sama. Jika nanti kamu butuh sesuatu dan kamu tidak bisa melakukannya tinggal bilang sama bu guru untuk membantumu.� kata ayah. �Ayah yakin kamu sebenarnya anak yang mandiri. Bersemangatlah seperti teman-temanmu yang lain. Sudah. Segera masuk bus kamu dan nikmati perjalananmu bersama teman-teman lainnya.� Lanjut ayah. Akhirnya Janet menuruti perkataan ayahnya.","Keteladanan yang ditunjukkan oleh tokoh Ayah adalah ....","memberi semangat pada Janet dan teman-temannya.","meyakinkan anaknya untuk mengikuti studi wisata.","yakin pada kemampuan dan kemandirian Janet.","memotivasi dan membesarkan hati anaknya.","memotivasi dan membesarkan hati anaknya.","Sulit"
"Membaca","Bacalah cerita berikut! Husna adalah anak yang baik. Dimana pun ia berada selalu membantu orang yang kesulitan. Suatu ketika saat pulang sekolah, Husna melihat seorang nenek hendak menyeberang jalan. Nenek tersebut juga terlihat kesulitan membawa barang bawaannya. Husna segera membantu nenek tersebut menyeberang dan membawakan barang bawaannya. Tidak heran jika ia disukai oleh teman-temannya karena kebaikannya.","Ungkapan yang tepat untuk ilustrasi cerita tersebut adalah ....","kaki tangan","angkat kaki","ringan kaki","cepat kaki","cepat kaki","Sedang"
"Sastra","Pak Budiman adalah orang yang terpelajar di desanya. Warga desa menganggap Pak Budiman seorang pemuka agama. Ia adalah seorang yang memiliki budi pekerti dan pengetahuan yang luas. Tidak heran jika warga desa setempat sangat menghormatinya dan seluruh keluarganya. Setiap kali berpapasan dengannya, orang akan menunduk dan menyapanya. Pak Budiman membalasnya dengan hal yang sama. Sifatnya menunjukkan bahwa Pak Budiman adalah seorang yang rendah hati. Pak Budiman juga tidak suka menyombongkan diri dan membanggakan dirinya karena kelebihannya tersebut.","Peribahasa yang tepat untuk ilustrasi cerita tersebut adalah ....","Ilmu padi, makin berisi makin merunduk","Padi selumbung dimakan orang banyak","Tak ada padi yang bernas setangkai","Menyisip padi dengan ilalang","Ilmu padi, makin berisi makin merunduk","Sulit"
"Mengurutkan","Perhatikan kalimat acak berikut! (1) Tuang sedikit cairan sabun cuci tangan di telapak tangan (2) Basahi tangan dengan air (3) Gosok tangan dan sela jari-jari tangan secara bergantian (4) Bilas dengan air mengalir hingga bersih (5) Keringkan tangan dengan tisu atau handuk kecil","Urutan penggunaan sabun cuci tangan yang tepat adalah ....","2-3-4-1-5","2-1-3-4-5","2-4-1-3-5","2-4-3-1-5","2-1-3-4-5","Mudah"
"Mengurutkan","Perhatikan kalimat acak berikut! (1) Tekan tombol power pada monitor (2) Tekan tombol CPU (3) Tunggu layar pada computer menyala (4) Sambungkan kabel pada arus listrik (5) Komputer siap digunakan","Urutan petunjuk menggunakan menghidupkan komputer dengan tepat adalah ....","4-3-2-1-5","4-1-2-3-5","4-2-1-3-5","4-2-3-1-5","4-1-2-3-5","Mudah"
